28,2486182,3.0
28,2066198,3.0
28,2069625,5.0
28,2346006,4.0
28,738437,2.0
28,834896,4.0
28,489702,1.0
28,2631313,5.0
28,807890,4.0
28,2065242,5.0
28,744698,4.0
28,2634967,3.0
28,807592,3.0
28,1550207,4.0
28,208724,5.0
28,1249773,4.0
28,1276059,3.0
28,2052563,2.0
43,497196,3.0
43,2455340,1.0
43,2634967,1.0
48,2502462,1.0
48,1647196,5.0
48,1267500,3.0
48,968447,3.0
48,2203834,4.0
48,314110,5.0
48,2387707,2.0
48,1316174,4.0
48,1574264,5.0
48,1629943,4.0
48,1862392,3.0
48,223803,4.0
48,739683,3.0
48,2240670,4.0
48,1742939,4.0
48,485083,2.0
48,56790,4.0
48,1882738,2.0
48,1234163,3.0
48,514787,4.0
48,235562,4.0
48,24600,5.0
48,727646,3.0
48,1602339,4.0
48,140498,5.0
48,1873315,3.0
48,1568735,5.0
48,2507653,4.0
48,1429452,3.0
48,2473448,3.0
48,1444657,2.0
48,1219858,1.0
48,1955660,4.0
48,1079613,3.0
48,949667,4.0
48,596267,4.0
48,107105,4.0
48,1743381,4.0
48,913920,5.0
48,1159968,4.0
48,1988375,4.0
48,1370564,3.0
48,904842,4.0
48,2077046,3.0
48,60326,3.0
48,1832243,4.0
48,705534,4.0
48,2108623,4.0
48,2176465,3.0
48,2483306,5.0
48,1807774,2.0
48,1005185,5.0
48,329653,3.0
48,145873,5.0
48,1156180,4.0
48,561636,4.0
48,2069625,5.0
48,1281487,5.0
48,770339,1.0
48,208724,4.0
61,933082,1.0
64,2054694,3.0
64,2327365,3.0
66,2152856,2.0
66,27608,2.0
66,2444052,1.0
92,314110,5.0
92,1445262,5.0
92,2176465,1.0
96,933082,1.0
111,2628220,3.0
111,2381246,2.0
111,573364,3.0
111,1101043,3.0
111,175887,3.0
111,1783996,2.0
111,2459251,3.0
111,2127722,4.0
111,1189241,3.0
111,2105990,3.0
111,1977959,2.0
111,360830,3.0
111,248932,2.0
111,1267500,4.0
111,2300972,4.0
111,242429,2.0
111,816549,4.0
111,966255,3.0
111,468079,3.0
111,2137489,4.0
111,1242044,3.0
111,314110,4.0
111,2094970,4.0
111,536065,3.0
111,1805679,4.0
111,844748,3.0
111,1647181,1.0
111,1508003,2.0
111,267088,3.0
111,1227432,5.0
111,1143911,4.0
111,860839,3.0
111,2220157,3.0
111,349572,1.0
111,1629943,5.0
111,1303158,4.0
111,52029,3.0
111,1124163,3.0
111,1664146,3.0
111,449967,4.0
111,2192781,4.0
111,89453,2.0
111,1540127,2.0
111,603466,3.0
111,936998,3.0
111,2240670,2.0
111,1267586,4.0
111,1159580,3.0
111,2400635,5.0
111,1286689,3.0
111,227280,4.0
111,277223,5.0
111,596474,4.0
111,345793,2.0
111,1382766,1.0
111,2444710,3.0
111,2421852,2.0
111,2269039,4.0
111,969879,1.0
111,2436738,3.0
111,2457851,2.0
111,2455340,2.0
111,1105839,3.0
111,2050128,4.0
111,924960,5.0
111,74670,3.0
111,2024602,4.0
111,1409687,3.0
111,2417245,3.0
111,87360,4.0
111,883136,3.0
111,110390,2.0
111,363170,3.0
111,659029,3.0
111,1791124,3.0
111,515441,3.0
111,1120853,3.0
111,1109553,3.0
111,1498538,2.0
111,2259855,5.0
111,926900,2.0
111,771837,3.0
111,791811,3.0
111,2082864,3.0
111,972914,3.0
111,823802,2.0
111,1471251,5.0
111,1192820,2.0
111,2262258,5.0
111,1174541,3.0
111,1522119,4.0
111,1337310,3.0
111,1266847,3.0
111,1928964,2.0
111,2520941,5.0
111,2376121,4.0
111,1807578,2.0
111,140498,3.0
111,1447591,4.0
111,354885,3.0
111,1753201,3.0
111,2024797,3.0
111,2636046,2.0
111,2335640,2.0
111,849748,2.0
111,1969285,3.0
111,2507653,2.0
111,305632,3.0
111,1294790,4.0
111,623496,5.0
111,2095338,3.0
111,2484639,3.0
111,1523477,3.0
111,1229196,4.0
111,1226991,4.0
111,1983102,4.0
111,1903588,3.0
111,1577811,2.0
111,1402813,3.0
111,2240010,4.0
111,969772,3.0
111,943538,2.0
111,2174148,4.0
111,1219858,2.0
111,1430398,2.0
111,2182331,3.0
111,1902140,3.0
111,2524436,3.0
111,6785,4.0
111,1149566,4.0
111,456445,2.0
111,1780583,2.0
111,1414159,3.0
111,1177848,2.0
111,1104107,1.0
111,2416829,2.0
111,2455567,4.0
111,998010,2.0
111,2601892,4.0
111,1070701,3.0
111,1037924,3.0
111,2316963,5.0
111,297269,1.0
111,801513,3.0
111,919755,5.0
111,10374,3.0
111,1102208,3.0
111,2419256,5.0
111,2209351,3.0
111,612823,4.0
111,159266,2.0
111,1572273,3.0
111,2147765,5.0
111,196698,4.0
111,1243335,2.0
111,815418,2.0
111,2561741,2.0
111,2344564,4.0
111,152405,3.0
111,10337,3.0
111,2294110,3.0
111,429045,4.0
111,1811650,5.0
111,449597,5.0
111,1996154,2.0
111,882006,3.0
111,538321,4.0
111,2626881,2.0
111,1182702,4.0
111,2315626,1.0
111,1370564,3.0
111,1806407,4.0
111,2327365,5.0
111,273541,2.0
111,2605948,1.0
111,2387463,4.0
111,2521402,3.0
111,77708,5.0
111,1713085,3.0
111,1372889,4.0
111,2130756,3.0
111,2394802,5.0
111,542729,3.0
111,829401,3.0
111,1816695,3.0
111,2060858,1.0
111,257923,4.0
111,933642,4.0
111,1475817,3.0
111,1099404,3.0
111,962151,3.0
111,2499000,3.0
111,1825413,2.0
111,2580792,2.0
111,1832243,2.0
111,1831361,4.0
111,1489463,1.0
111,1014132,2.0
111,40950,3.0
111,310178,3.0
111,2509533,4.0
111,2605004,3.0
111,1271756,3.0
111,1718987,3.0
111,1837942,4.0
111,1998465,3.0
111,370222,2.0
111,137602,1.0
111,1054433,1.0
111,1010964,5.0
111,2345454,3.0
111,946972,2.0
111,27608,3.0
111,167759,4.0
111,1316915,3.0
111,1395584,4.0
111,1688176,1.0
111,1347915,4.0
111,2589198,3.0
111,1414072,2.0
111,672349,2.0
111,201405,3.0
111,2141681,2.0
111,901069,2.0
111,508323,4.0
111,2014280,1.0
111,956271,3.0
111,2466889,3.0
111,2214772,3.0
111,2244124,3.0
111,2305823,1.0
111,2564796,5.0
111,400086,2.0
111,1239496,3.0
111,1807774,3.0
111,118244,3.0
111,1742928,3.0
111,830607,5.0
111,2300352,4.0
111,1353284,2.0
111,1339354,3.0
111,1401726,4.0
111,2585062,1.0
111,1351112,3.0
111,876005,4.0
111,2283319,2.0
111,1309683,3.0
111,469137,1.0
111,215911,3.0
111,1344228,4.0
111,461065,2.0
111,145873,4.0
111,1984813,4.0
111,98388,3.0
111,887393,3.0
111,1105040,4.0
111,1887920,3.0
111,1604525,3.0
111,584100,3.0
111,2067671,3.0
111,375199,4.0
111,1237037,3.0
111,1860613,2.0
111,2405506,2.0
111,1642040,2.0
111,1029833,3.0
111,1846106,3.0
111,23808,3.0
111,1025888,4.0
111,1583194,3.0
111,2000906,2.0
111,1201041,2.0
111,515313,3.0
111,326502,2.0
111,874948,3.0
111,1222903,3.0
111,1641914,3.0
111,7134,1.0
111,1658790,2.0
111,1605124,3.0
111,803287,5.0
111,1270980,3.0
111,2303773,3.0
111,455380,1.0
111,1900424,2.0
111,412805,3.0
111,834896,3.0
111,2631313,4.0
111,2203675,2.0
111,442899,3.0
111,807890,3.0
111,744698,1.0
111,1555081,2.0
111,2634967,1.0
111,1550207,2.0
111,208724,3.0
122,2206364,4.0
122,2137489,2.0
122,314110,4.0
122,1574264,5.0
122,1546749,4.0
122,1531344,4.0
122,1382766,3.0
122,173301,2.0
122,74670,2.0
122,1791124,3.0
122,1062852,3.0
122,1194698,2.0
122,2079036,3.0
122,1311570,1.0
122,990036,3.0
122,1568735,2.0
122,1969285,3.0
122,2484639,3.0
122,1577811,3.0
122,1568103,3.0
122,1414159,4.0
122,1177848,1.0
122,1695443,1.0
122,2353376,2.0
122,3604,3.0
122,10374,4.0
122,649226,3.0
122,2419256,4.0
122,1886809,4.0
122,393226,3.0
122,2209351,3.0
122,449597,2.0
122,1372889,3.0
122,836261,3.0
122,603510,4.0
122,2060858,3.0
122,172102,1.0
122,1495976,4.0
122,137602,3.0
122,136381,3.0
122,2589198,3.0
122,400440,4.0
122,2311775,4.0
122,201405,2.0
122,425238,5.0
122,2545730,3.0
122,1456866,4.0
123,2316963,3.0
123,829401,3.0
123,1495976,3.0
127,2502462,1.0
127,1977959,3.0
127,2602249,3.0
127,1236924,3.0
127,654334,3.0
127,1061353,2.0
127,187896,1.0
127,1469427,2.0
127,370583,4.0
127,87360,4.0
127,1412189,3.0
127,275803,3.0
127,2633320,3.0
127,1940080,5.0
127,969772,3.0
127,943538,2.0
127,1640546,2.0
127,2152856,4.0
127,249241,3.0
127,2209351,4.0
127,815418,3.0
127,2305583,4.0
127,2294110,3.0
127,1996154,3.0
127,933082,3.0
127,2387463,3.0
127,1126892,2.0
127,2077046,3.0
127,2628462,4.0
127,2395970,3.0
127,844963,2.0
127,743093,5.0
127,1998465,3.0
127,400440,1.0
127,956271,3.0
127,2191650,4.0
127,1757056,2.0
127,1807774,2.0
127,2294868,2.0
127,1401726,3.0
127,2588755,2.0
127,469137,1.0
127,2071383,4.0
127,2207806,3.0
127,1280311,1.0
127,442899,3.0
140,489702,1.0
145,204439,5.0
145,2489039,4.0
145,1021435,2.0
156,1794216,2.0
156,2502462,4.0
156,573364,3.0
156,813307,2.0
156,1977959,4.0
156,1647196,1.0
156,1594839,2.0
156,279960,3.0
156,966255,4.0
156,1242044,2.0
156,2072798,3.0
156,1085863,4.0
156,670748,1.0
156,2433847,4.0
156,1737894,4.0
156,1079746,1.0
156,1143911,3.0
156,2185187,5.0
156,1640123,5.0
156,1231889,3.0
156,349572,3.0
156,187896,3.0
156,835847,4.0
156,288334,3.0
156,294155,2.0
156,2247785,3.0
156,1209343,4.0
156,2455340,2.0
156,924960,1.0
156,2410362,4.0
156,2035595,1.0
156,1153001,4.0
156,99865,4.0
156,235562,5.0
156,972914,3.0
156,2557067,4.0
156,823802,2.0
156,1460897,5.0
156,2136927,3.0
156,1418739,2.0
156,342274,3.0
156,1085488,4.0
156,1829594,3.0
156,369756,2.0
156,1797678,4.0
156,968001,4.0
156,2335640,3.0
156,2038196,4.0
156,657582,4.0
156,2252912,3.0
156,1444657,3.0
156,578896,5.0
156,601868,3.0
156,1975589,4.0
156,1640546,3.0
156,1902140,3.0
156,2542703,5.0
156,1711470,5.0
156,1040259,4.0
156,1177848,3.0
156,1104107,3.0
156,2113709,3.0
156,1002943,3.0
156,249977,4.0
156,721036,4.0
156,811104,3.0
156,894055,3.0
156,1581343,2.0
156,2204299,3.0
156,1062416,4.0
156,904842,2.0
156,2605948,4.0
156,1596727,4.0
156,2395970,4.0
156,172102,3.0
156,2061180,2.0
156,1062804,3.0
156,1885422,5.0
156,2110213,2.0
156,409213,3.0
156,2556321,4.0
156,1244949,5.0
156,2279609,3.0
156,1656649,3.0
156,1779681,4.0
156,853459,3.0
156,577616,3.0
156,1347915,2.0
156,399772,4.0
156,2311775,4.0
156,464504,3.0
156,1784946,1.0
156,1355912,5.0
156,2545709,4.0
156,1189286,3.0
156,1495562,3.0
156,2545730,4.0
156,1807774,3.0
156,761430,5.0
156,455688,3.0
156,872408,3.0
156,2588755,4.0
156,617493,4.0
156,1555643,3.0
156,1155543,4.0
156,1834123,4.0
156,461065,4.0
156,1773695,4.0
156,2489039,5.0
156,1311777,3.0
156,1284912,3.0
156,2622229,2.0
156,874948,3.0
156,39811,3.0
156,1775740,3.0
156,1664634,3.0
156,489702,1.0
156,2203675,2.0
156,390751,3.0
156,542751,3.0
185,2179335,4.0
185,2602249,3.0
185,314110,4.0
185,835847,2.0
185,173301,2.0
185,581893,4.0
185,2138216,3.0
185,87360,4.0
185,1882738,2.0
185,1151752,1.0
185,1757328,4.0
185,1753201,3.0
185,1873315,2.0
185,849748,3.0
185,47344,2.0
185,623496,3.0
185,601868,2.0
185,2006505,3.0
185,2099780,4.0
185,1149566,3.0
185,2152856,3.0
185,801513,3.0
185,2315626,4.0
185,2387463,3.0
185,2495459,1.0
185,2077046,4.0
185,1356861,3.0
185,2233703,5.0
185,1998465,3.0
185,1010964,5.0
185,1688176,3.0
185,2275574,2.0
185,2476470,1.0
185,1781160,4.0
185,534269,2.0
185,145873,3.0
185,2041854,4.0
185,908324,4.0
185,455380,4.0
192,1709076,3.0
192,2176465,1.0
192,908324,4.0
192,2634967,1.0
207,1347915,3.0
207,2176465,2.0
222,497196,3.0
222,1369127,3.0
229,1739284,3.0
229,514787,4.0
229,140498,3.0
229,1960295,1.0
229,2489039,5.0
229,1549632,5.0
237,573364,3.0
237,497196,4.0
237,1977959,5.0
237,2136927,4.0
237,1797678,4.0
237,249977,5.0
237,2636145,5.0
259,523720,5.0
259,750944,4.0
259,1940080,4.0
259,550777,3.0
259,969772,1.0
259,1430398,3.0
259,2526662,2.0
259,284970,3.0
259,2303773,4.0
267,513501,5.0
267,296153,3.0
267,2303885,5.0
267,523720,5.0
267,924960,5.0
267,2035595,3.0
267,1757328,3.0
267,1902140,4.0
267,2353376,3.0
267,1604357,4.0
267,1988375,1.0
267,2327365,5.0
267,2019921,5.0
267,2077046,3.0
267,1831361,1.0
267,853459,3.0
267,885386,4.0
267,705534,1.0
267,1784946,5.0
267,1781160,5.0
267,874948,1.0
267,1658790,2.0
267,489702,1.0
267,770339,3.0
276,1575334,2.0
287,1961537,3.0
287,2176465,2.0
305,1189241,3.0
305,2127722,5.0
305,2105990,4.0
305,12876,5.0
305,360830,3.0
305,513501,4.0
305,2300972,5.0
305,2602249,3.0
305,1594839,3.0
305,2461508,4.0
305,1242044,4.0
305,2137489,5.0
305,296153,4.0
305,670748,4.0
305,2094970,3.0
305,1061353,3.0
305,536065,4.0
305,1805679,4.0
305,1508003,2.0
305,1227432,5.0
305,1079746,3.0
305,2041533,4.0
305,88897,5.0
305,2361520,4.0
305,223641,3.0
305,2397914,3.0
305,89453,3.0
305,603466,2.0
305,2024389,2.0
305,1763197,3.0
305,689026,2.0
305,750944,3.0
305,1578594,5.0
305,763967,3.0
305,1874187,4.0
305,1443700,4.0
305,2444710,4.0
305,1527713,4.0
305,2269039,3.0
305,223269,3.0
305,1944206,3.0
305,2455340,2.0
305,2554379,3.0
305,924960,5.0
305,2050128,5.0
305,1377655,5.0
305,1409687,3.0
305,87360,3.0
305,56790,4.0
305,883136,4.0
305,2035595,3.0
305,659029,3.0
305,1706142,5.0
305,1412189,2.0
305,1791124,4.0
305,515441,4.0
305,1690371,3.0
305,2177165,3.0
305,2259855,3.0
305,480567,5.0
305,806546,2.0
305,161650,3.0
305,514787,5.0
305,791811,3.0
305,823802,4.0
305,529685,4.0
305,761926,2.0
305,525788,4.0
305,194351,4.0
305,558480,5.0
305,2352305,3.0
305,1583937,5.0
305,1522119,4.0
305,2188505,3.0
305,2520941,5.0
305,1807578,3.0
305,310122,4.0
305,2376121,4.0
305,342274,4.0
305,1829594,4.0
305,2335640,1.0
305,782528,3.0
305,1553720,3.0
305,305632,4.0
305,1606520,3.0
305,1294790,5.0
305,930538,4.0
305,1226991,4.0
305,1983102,4.0
305,58802,4.0
305,1577811,4.0
305,969772,3.0
305,1219858,5.0
305,1840149,4.0
305,1430398,4.0
305,1902140,4.0
305,2006505,3.0
305,2174575,5.0
305,1955660,2.0
305,1767795,5.0
305,1176322,4.0
305,1103874,4.0
305,456445,4.0
305,1079613,1.0
305,1414159,3.0
305,1104107,2.0
305,2416829,5.0
305,1284186,3.0
305,2455567,3.0
305,1604357,3.0
305,3604,3.0
305,10374,5.0
305,2419256,5.0
305,1116031,3.0
305,196027,4.0
305,393226,3.0
305,2147765,5.0
305,1062450,5.0
305,815418,3.0
305,721036,1.0
305,2344564,4.0
305,2561741,3.0
305,913920,4.0
305,10337,4.0
305,429045,4.0
305,1599161,3.0
305,449597,5.0
305,204552,4.0
305,538321,5.0
305,2626881,4.0
305,2204299,2.0
305,1357428,5.0
305,307517,4.0
305,2315626,5.0
305,2336549,4.0
305,1370564,2.0
305,1806407,4.0
305,204504,5.0
305,2327365,4.0
305,2526662,3.0
305,1580943,3.0
305,1640519,3.0
305,1713085,3.0
305,50057,3.0
305,2130756,4.0
305,2019921,5.0
305,2394802,3.0
305,2130566,4.0
305,542729,3.0
305,1197493,2.0
305,2077046,4.0
305,257923,4.0
305,1475817,3.0
305,2135802,4.0
305,1356861,3.0
305,2556279,5.0
305,264739,3.0
305,1832243,5.0
305,1831361,4.0
305,2110213,2.0
305,40950,2.0
305,999528,3.0
305,1905165,4.0
305,743093,2.0
305,370222,5.0
305,1010964,5.0
305,2345454,3.0
305,577616,4.0
305,167759,3.0
305,1395584,4.0
305,705534,4.0
305,2589198,3.0
305,400440,4.0
305,2275574,3.0
305,508323,4.0
305,2466889,3.0
305,1757056,4.0
305,956271,3.0
305,2244124,2.0
305,2214772,4.0
305,1784946,2.0
305,1389127,4.0
305,1445262,5.0
305,2176465,3.0
305,2305823,2.0
305,1933592,5.0
305,12798,1.0
305,830607,4.0
305,2059635,4.0
305,1682916,3.0
305,78922,4.0
305,930687,2.0
305,1401726,5.0
305,1781160,4.0
305,1019912,3.0
305,2477493,3.0
305,1309683,4.0
305,2283319,2.0
305,1960295,3.0
305,1929292,2.0
305,329653,5.0
305,948702,4.0
305,1834123,3.0
305,2177657,3.0
305,145873,4.0
305,2586810,2.0
305,887393,5.0
305,2071383,3.0
305,1456866,4.0
305,584100,4.0
305,2041854,4.0
305,375199,5.0
305,1860613,4.0
305,908324,4.0
305,2405506,5.0
305,1284912,2.0
305,1846106,4.0
305,371701,4.0
305,23808,3.0
305,1974194,3.0
305,1201041,3.0
305,1280311,1.0
305,326502,5.0
305,7134,3.0
305,1658790,4.0
305,1641914,5.0
305,1605124,3.0
